window,n_test,sharpe,max_drawdown,win_rate,profit_factor,total_return,n_trades,total_pnl,final_capital
152,7,13.614,0.0,1.0,inf,0.0004,1,3.61,10049.23
153,7,8.962,-0.0,1.0,inf,0.0001,2,1.52,10050.64
154,7,-4.827,-0.0001,0.0,0.0,-0.0,1,-0.44,10050.14
155,7,6.728,-0.0,0.5,inf,0.0003,2,3.51,10053.31
156,7,2.078,-0.0005,0.5,inf,0.0002,2,2.44,10055.46
157,7,2.762,-0.0001,0.5,inf,0.0001,2,1.34,10056.55
158,7,14.419,-0.0,1.0,inf,0.0008,1,8.0,10064.33
159,7,9.288,-0.0,1.0,inf,0.0003,1,2.61,10066.88
160,7,0.982,-0.0001,1.0,inf,0.0,1,0.21,10067.04
161,7,-4.275,-0.0001,0.5,0.49,-0.0001,2,-0.37,10066.52
162,7,-12.432,-0.0003,0.0,0.0,-0.0003,2,-2.62,10063.72
163,7,0.462,-0.0001,0.5,3.922,0.0,2,0.17,10063.71
164,7,-4.831,-0.0004,0.0,0.0,-0.0003,2,-2.54,10060.83
165,7,3.865,-0.0001,1.0,inf,0.0001,1,1.29,10062.01
166,7,-6.997,-0.0003,0.0,0.0,-0.0003,1,-2.54,10059.31
167,7,-5.928,-0.0003,0.0,0.0,-0.0002,2,-1.61,10057.48
168,7,-3.945,-0.0003,0.0,0.0,-0.0002,2,-1.9,10055.41
169,7,-10.848,-0.0001,0.0,0.0,-0.0001,1,-0.83,10054.53
170,7,-3.624,-0.0002,0.0,0.0,-0.0001,1,-1.21,10053.2
171,7,10.293,-0.0,1.0,inf,0.0001,2,1.69,10054.65
172,7,-1.091,-0.0002,0.5,0.638,-0.0,2,-0.26,10054.22
173,7,-6.858,-0.0002,0.0,0.0,-0.0002,1,-1.86,10052.28
174,7,5.261,-0.0,0.5,inf,0.0001,2,0.79,10052.9
175,7,11.849,-0.0,0.5,inf,0.0003,2,3.47,10056.19
176,7,9.044,-0.0,0.5,28.749,0.0002,2,2.0,10058.05
177,7,1.043,-0.0,1.0,inf,0.0,1,0.07,10058.07
178,7,-6.492,-0.0002,0.0,0.0,-0.0002,2,-1.9,10055.89
179,7,11.653,-0.0,0.5,inf,0.0002,2,2.04,10057.71
180,7,6.653,-0.0,0.5,19.038,0.0002,2,2.1,10059.55
181,7,2.812,-0.0002,0.5,1.907,0.0002,2,1.97,10061.21
182,7,8.512,-0.0002,1.0,inf,0.0009,1,8.57,10069.49
183,7,-6.614,-0.0002,0.0,0.0,-0.0002,1,-1.29,10067.97
184,7,9.99,-0.0001,1.0,inf,0.0009,1,9.43,10077.04
185,7,-1.501,-0.0004,0.0,0.0,-0.0001,1,-0.66,10076.16
186,7,-7.884,-0.0002,0.3333,0.115,-0.0001,3,-1.14,10074.34
187,7,0.588,-0.0003,1.0,inf,0.0,1,0.55,10074.71
188,7,3.105,-0.0001,1.0,inf,0.0001,1,0.65,10075.29
189,7,-5.147,-0.0001,0.5,0.469,-0.0001,2,-0.32,10074.66
190,7,-2.541,-0.0003,0.0,0.0,-0.0001,1,-1.5,10072.98
191,7,-21.13,-0.0014,0.0,0.0,-0.0014,3,-13.84,10058.42
192,7,-0.277,-0.0006,0.0,0.0,-0.0,1,-0.34,10057.77
193,7,8.635,-0.0,0.5,13.121,0.0003,2,2.9,10060.42
194,7,-2.114,-0.0002,0.3333,0.92,-0.0001,3,-0.13,10059.68
195,7,1.753,-0.0002,0.5,1.698,0.0001,2,1.07,10060.4
196,7,9.454,-0.0,1.0,inf,0.0004,1,4.08,10064.32
